Purity	Accuracy	a	b
0.03707415	0.8962250794565424	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.03807615	0.9022551180013206	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.039078154	0.8962432831998195	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.040080156	0.9029716440710421	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.04108216	0.8821591724863702	[0.85, 0.904]	--------------------------------------------------------------------|-*-|-------
0.04208416	0.904573467080397	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.043086164	0.9019543215922264	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.044088166	0.9026950472690769	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.04509017	0.896073250076779	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.04609217	0.8966008996391853	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.047094174	0.8937758099042706	[0.863, 0.915]	---------------------------------------------------------------------|-*-|------
0.048096176	0.899316945524025	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.04909818	0.9066557109708755	[0.877, 0.926]	----------------------------------------------------------------------|-*-|-----
0.05010018	0.9062897365421709	[0.877, 0.926]	----------------------------------------------------------------------|-*-|-----
0.051102184	0.9050961233165152	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.052104186	0.8954674036724568	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.05310619	0.8983008707649394	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.05410819	0.9024077932656261	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.055110194	0.8921202004522104	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.056112196	0.902951439920317	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.0571142	0.9102157477955088	[0.881, 0.929]	----------------------------------------------------------------------|-*-|-----
0.0581162	0.8941064522736514	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.059118204	0.8994376286465143	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.060120206	0.906018255528777	[0.877, 0.926]	----------------------------------------------------------------------|-*-|-----
0.06112221	0.8919759940982411	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.06212421	0.8956990748670495	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.063126214	0.9014661958935343	[0.872, 0.921]	---------------------------------------------------------------------|--*|------
0.06412822	0.9015247576741139	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.06513023	0.9014922246472566	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.06613223	0.9057445922336624	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.06713424	0.9007595690785736	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.068136245	0.9055368544375569	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.06913825	0.9032205738771181	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.07014026	0.9005405563231996	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.07114226	0.8996494473738799	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.07214427	0.9001736642253692	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.073146276	0.9000876609509099	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.07414828	0.9017751834093601	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.07515029	0.8941202026270025	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.076152295	0.8987015346109676	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.0771543	0.9048388336949122	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.07815631	0.8999501423491236	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.07915831	0.9009142295044383	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.08016032	0.8948074299463891	[0.864, 0.916]	---------------------------------------------------------------------|-*-|------
0.081162326	0.89063791245607	[0.86, 0.912]	--------------------------------------------------------------------|--*|-------
0.08216433	0.8908837740217452	[0.86, 0.912]	--------------------------------------------------------------------|--*|-------
0.08316634	0.8966895010767432	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.084168345	0.9037365602124581	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.08517035	0.9087397498988192	[0.88, 0.928]	----------------------------------------------------------------------|-*-|-----
0.08617236	0.9071532430906158	[0.878, 0.927]	----------------------------------------------------------------------|-*-|-----
0.08717436	0.9013072876018697	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.08817637	0.8955106199545605	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.089178376	0.9045571930431971	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.09018038	0.8955373994626874	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.09118239	0.9007796155940503	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.092184395	0.8998371403791647	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.0931864	0.903859225506692	[0.874, 0.924]	---------------------------------------------------------------------|--*|------
0.09418841	0.9020630420691529	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.09519041	0.9079923608268473	[0.879, 0.927]	----------------------------------------------------------------------|-*-|-----
0.09619242	0.9039681521090873	[0.874, 0.924]	---------------------------------------------------------------------|--*|------
0.097194426	0.9001752035468897	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.09819643	0.8922023631546907	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.09919844	0.8921325391017538	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.100200444	0.8881434545136216	[0.857, 0.91]	--------------------------------------------------------------------|--*|-------
0.10120245	0.9108238733743149	[0.882, 0.93]	----------------------------------------------------------------------|-*-|-----
0.10220446	0.8992342059319827	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.10320646	0.8971005501331459	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.10420847	0.9066034715797849	[0.877, 0.926]	----------------------------------------------------------------------|-*-|-----
0.105210476	0.9031344887031648	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.10621248	0.8957097035472293	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.10721449	0.8959954527659074	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.108216494	0.905831634029745	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.1092185	0.9018852911554659	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.11022051	0.9064112954563743	[0.877, 0.926]	----------------------------------------------------------------------|-*-|-----
0.11122251	0.9082053184802752	[0.879, 0.927]	----------------------------------------------------------------------|-*-|-----
0.11222452	0.9027367887414189	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.113226525	0.9075843363822403	[0.878, 0.927]	----------------------------------------------------------------------|-*-|-----
0.11422853	0.8976283194856475	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.11523054	0.9000552225429642	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.116232544	0.8996458422364674	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.11723455	0.9106036265697378	[0.882, 0.93]	----------------------------------------------------------------------|-*-|-----
0.11823656	0.8982890568295661	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.11923856	0.8984412824607613	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.12024057	0.901190056521275	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.121242575	0.8933090352461046	[0.863, 0.914]	---------------------------------------------------------------------|-*-|------
0.12224458	0.900482345102218	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.12324659	0.9041492669330466	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.124248594	0.9090614704035539	[0.88, 0.928]	----------------------------------------------------------------------|-*-|-----
0.1252506	0.9019143871531325	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.12625259	0.8960375000304679	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.12725459	0.9008123953389449	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.12825659	0.9020179878533582	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.12925859	0.8908604495081673	[0.86, 0.912]	--------------------------------------------------------------------|--*|-------
0.13026059	0.9076867646018755	[0.879, 0.927]	----------------------------------------------------------------------|-*-|-----
0.13126259	0.9002749739491607	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.13226458	0.8992081121574365	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.13326658	0.9078408501636077	[0.879, 0.927]	----------------------------------------------------------------------|-*-|-----
0.13426858	0.8957225872021481	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.13527058	0.8907359809552023	[0.86, 0.912]	--------------------------------------------------------------------|--*|-------
0.13627258	0.8886942230978742	[0.858, 0.91]	--------------------------------------------------------------------|--*|-------
0.13727458	0.8906125206817809	[0.86, 0.912]	--------------------------------------------------------------------|--*|-------
0.13827658	0.8942315062320326	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.13927858	0.9000941990507668	[0.87, 0.92]	---------------------------------------------------------------------|--*|------
0.14028057	0.8946159593672435	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.14128257	0.8996720055553801	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.14228457	0.8958415915898655	[0.865, 0.917]	---------------------------------------------------------------------|-*-|------
0.14328657	0.8945712408007451	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.14428857	0.9016388103924523	[0.872, 0.922]	---------------------------------------------------------------------|--*|------
0.14529057	0.9052253161228024	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.14629257	0.9055727874479844	[0.876, 0.925]	----------------------------------------------------------------------|-*-|-----
0.14729457	0.8981057964218112	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.14829656	0.8965052350565803	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.14929856	0.9030476378163492	[0.873, 0.923]	---------------------------------------------------------------------|--*|------
0.15030056	0.8935424255723123	[0.863, 0.914]	---------------------------------------------------------------------|-*-|------
0.15130256	0.8987222957438158	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.15230456	0.8955845285184298	[0.865, 0.916]	---------------------------------------------------------------------|-*-|------
0.15330656	0.8961949883117825	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.15430856	0.903169547861967	[0.874, 0.923]	---------------------------------------------------------------------|--*|------
0.15531056	0.900927704192676	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.15631256	0.9004541703813381	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.15731455	0.8994980451272838	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.15831655	0.899073111654894	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.15931855	0.8918301966889396	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.16032055	0.8913292848511796	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.16132255	0.9023343357169114	[0.873, 0.922]	---------------------------------------------------------------------|--*|------
0.16232455	0.8916139160789033	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.16332655	0.896567019540187	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.16432855	0.8926389441447818	[0.862, 0.914]	--------------------------------------------------------------------|--*-|------
0.16533054	0.9009804409182319	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.16633254	0.8937930191868928	[0.863, 0.915]	---------------------------------------------------------------------|-*-|------
0.16733454	0.8987788616375235	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.16833654	0.8987444273540831	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.16933854	0.8900466806832025	[0.859, 0.911]	--------------------------------------------------------------------|--*|-------
0.17034054	0.8994044251916194	[0.869, 0.92]	---------------------------------------------------------------------|-*-|------
0.17134254	0.8923795698618414	[0.862, 0.913]	--------------------------------------------------------------------|--*-|------
0.17234454	0.8999004003438957	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.17334653	0.8885868775107133	[0.858, 0.91]	--------------------------------------------------------------------|--*|-------
0.17434853	0.8888668666789129	[0.858, 0.91]	--------------------------------------------------------------------|--*|-------
0.17535053	0.8921092905907932	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.17635253	0.8967093752804002	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.17735453	0.8871451112311295	[0.856, 0.909]	--------------------------------------------------------------------|-*-|-------
0.17835653	0.8943452159270427	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.17935853	0.8890035111718244	[0.858, 0.91]	--------------------------------------------------------------------|--*|-------
0.18036053	0.9042523506314987	[0.875, 0.924]	----------------------------------------------------------------------|-*|------
0.18136252	0.8900336533837088	[0.859, 0.911]	--------------------------------------------------------------------|--*|-------
0.18236452	0.8930353454230808	[0.862, 0.914]	--------------------------------------------------------------------|--*-|------
0.18336652	0.900604848255586	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.18436852	0.8941087119821088	[0.864, 0.915]	---------------------------------------------------------------------|-*-|------
0.18537052	0.8935648757870259	[0.863, 0.914]	---------------------------------------------------------------------|-*-|------
0.18637252	0.8898719337329076	[0.859, 0.911]	--------------------------------------------------------------------|--*|-------
0.18737452	0.8826994252865903	[0.851, 0.905]	--------------------------------------------------------------------|-*-|-------
0.18837652	0.8902926023415199	[0.859, 0.912]	--------------------------------------------------------------------|--*|-------
0.18937851	0.8991027906121146	[0.869, 0.919]	---------------------------------------------------------------------|-*-|------
0.19038051	0.8842518124008635	[0.853, 0.906]	--------------------------------------------------------------------|-*-|-------
0.19138251	0.8800217783179554	[0.848, 0.902]	-------------------------------------------------------------------|--*-|-------
0.19238451	0.8913244235639002	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.19338651	0.8898045735955855	[0.859, 0.911]	--------------------------------------------------------------------|--*|-------
0.19438851	0.890785359905883	[0.86, 0.912]	--------------------------------------------------------------------|--*|-------
0.19539051	0.8963274662907328	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.1963925	0.8916314917515623	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.1973945	0.897581123200318	[0.867, 0.918]	---------------------------------------------------------------------|-*-|------
0.1983965	0.8961056677858658	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.1993985	0.8928438707145454	[0.862, 0.914]	--------------------------------------------------------------------|--*-|------
0.2004005	0.8964489038681086	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.2014025	0.8963129821709227	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.2024045	0.87988798830988	[0.848, 0.902]	-------------------------------------------------------------------|--*-|-------
0.2034065	0.8914204562667114	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.2044085	0.8926308151422397	[0.862, 0.914]	--------------------------------------------------------------------|--*-|------
0.2054105	0.8869475693474982	[0.856, 0.909]	--------------------------------------------------------------------|-*-|-------
0.2064125	0.8851875611751141	[0.854, 0.907]	--------------------------------------------------------------------|-*-|-------
0.2074145	0.8927727007037493	[0.862, 0.914]	--------------------------------------------------------------------|--*-|------
0.20841649	0.8918274853858714	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.20941849	0.8922840505879567	[0.862, 0.913]	--------------------------------------------------------------------|--*-|------
0.21042049	0.8889422746636289	[0.858, 0.91]	--------------------------------------------------------------------|--*|-------
0.21142249	0.901005188454294	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.21242449	0.8823484817390783	[0.851, 0.904]	--------------------------------------------------------------------|-*-|-------
0.21342649	0.8963442089447075	[0.866, 0.917]	---------------------------------------------------------------------|-*-|------
0.21442848	0.8827231203875384	[0.851, 0.905]	--------------------------------------------------------------------|-*-|-------
0.21543048	0.894042601741711	[0.863, 0.915]	---------------------------------------------------------------------|-*-|------
0.21643248	0.888950705374268	[0.858, 0.91]	--------------------------------------------------------------------|--*|-------
0.21743448	0.8981668944284433	[0.868, 0.919]	---------------------------------------------------------------------|-*-|------
0.21843648	0.8817550771000613	[0.85, 0.904]	--------------------------------------------------------------------|-*-|-------
0.21943848	0.8997238661112482	[0.87, 0.92]	---------------------------------------------------------------------|-*-|------
0.22044048	0.9012420994186439	[0.871, 0.921]	---------------------------------------------------------------------|--*|------
0.22144248	0.8914802268062414	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.22244447	0.891026295451322	[0.86, 0.912]	--------------------------------------------------------------------|--*|-------
0.22344647	0.8916390193779571	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.22444847	0.8917493818384858	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.22545047	0.8855579501390267	[0.854, 0.907]	--------------------------------------------------------------------|-*-|-------
0.22645247	0.8806505370107747	[0.849, 0.903]	-------------------------------------------------------------------|--*-|-------
0.22745447	0.8777550355793005	[0.846, 0.9]	-------------------------------------------------------------------|--*-|-------
0.22845647	0.883875802729216	[0.852, 0.906]	--------------------------------------------------------------------|-*-|-------
0.22945847	0.8820264239258712	[0.85, 0.904]	--------------------------------------------------------------------|-*-|-------
0.23046046	0.86830477229928	[0.835, 0.892]	------------------------------------------------------------------|--*-|--------
0.23146246	0.891771072394592	[0.861, 0.913]	--------------------------------------------------------------------|--*-|------
0.23246446	0.882616574769812	[0.851, 0.905]	--------------------------------------------------------------------|-*-|-------
0.23346646	0.8798875561453142	[0.848, 0.902]	-------------------------------------------------------------------|--*-|-------
0.23446846	0.8802735403230797	[0.848, 0.903]	-------------------------------------------------------------------|--*-|-------
0.23547046	0.8763482416861289	[0.844, 0.899]	-------------------------------------------------------------------|--*|--------
0.23647246	0.8786415746940395	[0.847, 0.901]	-------------------------------------------------------------------|--*-|-------
