Purity	Accuracy	a	b
0.048897747	0.8359836699443813	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.049298547	0.8358640799424851	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.049699347	0.8356925582328275	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.050100148	0.8362609437838975	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.050500948	0.8348247961710177	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.05090175	0.8349748587196498	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.05130255	0.8353959399472832	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.05170335	0.8360393118507983	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.05210415	0.836420800276683	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.05250495	0.8346073750144044	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.05290575	0.8345126390832338	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.05330655	0.8363339335327246	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.05370735	0.8345155552674488	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.05410815	0.8357015812351156	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.05450895	0.8361956019262576	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.05490975	0.8354533043258305	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.05531055	0.8355463514052999	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.05571135	0.833679344791408	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.05611215	0.8349038326857984	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.05651295	0.8357968396052647	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.056913752	0.8345408141106657	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.057314552	0.8353939642438	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.057715353	0.8347319264833011	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.058116153	0.8354474634177085	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.058516953	0.8366666704697849	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.058917753	0.836836034976288	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.059318554	0.8337256861952739	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.059719354	0.8365429740931987	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.060120154	0.8359542624757929	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.060520954	0.8353120878866331	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
